あかなすの くされてゐたる ところより いくほどもなき あゆみなりけり
あかにごる まちのはづれの かわよどに そらあふぎては なくこがもあり
あかにごる まひるのそらを おおふうぞ わたるかかれる ひのいろをみよ
あかねさす あしびのわかば あかなくに いしろさかみち しらすきにけり
あかねさす ひのいりがたの さるすべり くれなゐふかく しおれたりみゆ
あかねさす ひのまともなる たかおかに こころゆたけく こらはまなばむ
あかねさす ひるのあひたの つきうすし ふぶききわたる ならわかばさん
あかねさす ひるのあひだの つきうすし ふぶききわたる ならわかばさん
あかはなの てれるあさけの いえいでて またみざりけり しまのわかみこ
あかひかる おおきぼたんは はこにわの てんのなかばを おほひけるかも
あかひげの えをもうたをも まねまけて ひとのこころの うごきよぎずや
あかひこと あかひこがつま われにねよ とのみとりこを くれにけらずや
あかぼしの さやぎきかばと たちででて きみにあひぬる びわのしもかげ
あかまつに はやしにきくと ふるあめを わがはきにけり そのきりさめを
あかまつの こだちにとおる ゆうづくひ くれなんとして ひかりともしも
あかまつの ねかたにおける ひとついし しばふのうへに つゆふらむとす
あかまつの ねにあるいしに ひのてれり しづけかりける すべなきうまを
あかまつの はのちりしける すなはらに しぐれのあめは おりそめにける
あかまつの はやしのなかに みじんだに うごくものなし ひはとおりつつ
あかまつは よろしかりけり さむざむと そうもんをきて ひろきこのにわ
あからかに にごるにちりん ちになびく だいたけやぶの うえにひからず
あからひく あさしもとけて わがおかの き々にかがやく ひのひかりかも
あからひく あさのゆのやま めにあかす みみにもあかず ことりしきなく
あからひく あさひおしてる はなばらの えんのまほらに あきづぐんとぶ
あからひく あさもやはるる どてのうえ にきじひかりて みえにけるかも
あからひく けさうれしくも われにわに うぐいすきつつ しばしばもなく
あからひく だいひまわりの もとにたち いきづきあます ふかきくもりを
あからひく ひにむきたてる ひまわりの かなしかりとも たちてをいかな
あからひく まひるのにわに かげおほし さきててりたる やまぶきのはな
あからみし むぎのはたけを みるときぞ そこはかとなく こころかなしも
あかりくる はしばのみずに あかときの あわゆきふりて きえにけるかも
あかりなき しつにわがあり ちちとはは かべのなかより つえつきてでづ
あかるみへ はひいでなむと するむしの さびしきかおに ひのひかりさす
あかるみを こころはやどす ながめつつ さびしきものか そのあかるみは
あかんとぞ おもひあきては かなしみつ かくてすべての ものをわすれき
あがかわの みずこぎくだす ふねひとつ すみのつみにを ぬらすあめかも
あがすきの ちちはでなれど さよさよに さやりていれば こころたぬしも
あがなひし いのちのあいの おぼつかな あたひとぼしく なりいかむとす
